,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
12348,Honda City,Honda,City,5,34000,Individual,Diesel,Manual,26,1498,98.6,5,1025000
12349,Honda City,Honda,City,7,190000,Individual,Diesel,Manual,25.1,1498,98.6,5,550000
12350,Honda City,Honda,City,5,68000,Individual,Diesel,Manual,26,1498,98.6,5,630000
12351,Honda City,Honda,City,6,56000,Individual,Diesel,Manual,25.1,1498,98.6,5,690000
12352,Honda City,Honda,City,6,90000,Individual,Diesel,Manual,26,1498,98.6,5,620000
12355,Honda City,Honda,City,6,90000,Individual,Diesel,Manual,25.1,1498,98.6,5,650000
12356,Honda City,Honda,City,7,110000,Individual,Diesel,Manual,26,1498,98.6,5,500000
12357,Honda City,Honda,City,7,110000,Individual,Diesel,Manual,26,1498,98.6,5,490000
12358,Hyundai i20,Hyundai,i20,7,47900,Dealer,Petrol,Automatic,15,1396,98.6,5,510000
12359,Hyundai i20,Hyundai,i20,7,40000,Dealer,Petrol,Automatic,15,1396,98.6,5,540000
12360,Hyundai i20,Hyundai,i20,6,50000,Dealer,Petrol,Automatic,15,1396,98.6,5,400000
12362,Hyundai i20,Hyundai,i20,7,70000,Individual,Petrol,Automatic,15,1396,98.6,5,375000
12364,Honda Jazz,Honda,Jazz,5,23000,Dealer,Diesel,Manual,27.3,1498,98.6,5,525000
12365,Honda Jazz,Honda,Jazz,6,88541,Dealer,Diesel,Manual,27.3,1498,98.6,5,500000
12366,Honda Jazz,Honda,Jazz,6,65000,Dealer,Diesel,Manual,27.3,1498,98.6,5,450000
12367,Honda Jazz,Honda,Jazz,6,82503,Dealer,Diesel,Manual,27.3,1498,98.6,5,611000
12368,Honda Jazz,Honda,Jazz,5,39000,Dealer,Diesel,Manual,27.3,1498,98.6,5,485000
12370,Honda Jazz,Honda,Jazz,5,71400,Dealer,Diesel,Manual,27.3,1498,98.6,5,630000
12371,Honda Jazz,Honda,Jazz,5,48000,Dealer,Diesel,Manual,27.3,1498,98.6,5,550000
12372,Honda Jazz,Honda,Jazz,4,70000,Dealer,Diesel,Manual,27.3,1498,98.6,5,625000
12373,Honda Jazz,Honda,Jazz,5,65000,Dealer,Diesel,Manual,27.3,1498,98.6,5,590000
12374,Honda Jazz,Honda,Jazz,6,82000,Dealer,Diesel,Manual,27.3,1498,98.6,5,475000
12375,Honda Jazz,Honda,Jazz,5,66325,Dealer,Diesel,Manual,27.3,1498,98.6,5,625000
12376,Honda Jazz,Honda,Jazz,6,68757,Dealer,Diesel,Manual,27.3,1498,98.6,5,640000
12377,Honda Jazz,Honda,Jazz,5,19000,Dealer,Diesel,Manual,27.3,1498,98.6,5,490000
12378,Honda Jazz,Honda,Jazz,4,69000,Dealer,Diesel,Manual,27.3,1498,98.6,5,675000
12379,Honda Jazz,Honda,Jazz,6,127357,Dealer,Diesel,Manual,27.3,1498,98.6,5,235000
12380,Honda Jazz,Honda,Jazz,5,42000,Dealer,Diesel,Manual,27.3,1498,98.6,5,425000
12381,Honda Jazz,Honda,Jazz,4,78000,Dealer,Diesel,Manual,27.3,1498,98.6,5,635000
12382,Honda Jazz,Honda,Jazz,5,16000,Dealer,Diesel,Manual,27.3,1498,98.6,5,725000
12383,Honda Jazz,Honda,Jazz,5,72000,Dealer,Diesel,Manual,27.3,1498,98.6,5,539000
12385,Honda Jazz,Honda,Jazz,6,61000,Dealer,Diesel,Manual,27.3,1498,98.6,5,525000
12386,Honda Jazz,Honda,Jazz,5,66000,Dealer,Diesel,Manual,27.3,1498,98.6,5,625000
12387,Honda Jazz,Honda,Jazz,5,38739,Dealer,Diesel,Manual,27.3,1498,98.6,5,575000
12388,Honda Jazz,Honda,Jazz,5,103000,Dealer,Diesel,Manual,27.3,1498,98.6,5,625000
12389,Honda Jazz,Honda,Jazz,6,70100,Dealer,Diesel,Manual,27.3,1498,98.6,5,595000
12390,Honda Jazz,Honda,Jazz,6,40000,Dealer,Diesel,Manual,27.3,1498,98.6,5,665000
12392,Honda Jazz,Honda,Jazz,5,44000,Dealer,Diesel,Manual,27.3,1498,98.6,5,630000
12393,Honda Jazz,Honda,Jazz,3,19023,Dealer,Diesel,Manual,27.3,1498,98.6,5,1010000
12395,Honda Jazz,Honda,Jazz,5,56214,Dealer,Diesel,Manual,27.3,1498,98.6,5,450000
12396,Honda Jazz,Honda,Jazz,3,15000,Dealer,Diesel,Manual,27.3,1498,98.6,5,700000
12397,Honda Jazz,Honda,Jazz,6,35380,Dealer,Diesel,Manual,27.3,1498,98.6,5,660000
12398,Honda Jazz,Honda,Jazz,6,60000,Dealer,Diesel,Manual,27.3,1498,98.6,5,695000
12399,Honda Jazz,Honda,Jazz,5,73000,Individual,Diesel,Manual,27.3,1498,98.6,5,720000
12400,Honda Jazz,Honda,Jazz,5,60000,Individual,Diesel,Manual,27.3,1498,98.6,5,575000
12402,Honda Jazz,Honda,Jazz,5,9999,Individual,Diesel,Manual,27.3,1498,98.6,5,800000
12403,Honda Jazz,Honda,Jazz,3,68000,Individual,Diesel,Manual,27.3,1498,98.6,5,725000
12404,Honda Jazz,Honda,Jazz,6,90000,Individual,Diesel,Manual,27.3,1498,98.6,5,600000
12405,Honda Jazz,Honda,Jazz,5,40000,Individual,Diesel,Manual,27.3,1498,98.6,5,680000
12406,Honda Jazz,Honda,Jazz,5,100000,Individual,Diesel,Manual,27.3,1498,98.6,5,500000
12407,Honda Jazz,Honda,Jazz,5,54000,Individual,Diesel,Manual,27.3,1498,98.6,5,400000
12409,Honda Jazz,Honda,Jazz,6,80000,Individual,Diesel,Manual,27.3,1498,98.6,5,475000
12411,Honda Jazz,Honda,Jazz,5,90000,Individual,Diesel,Manual,27.3,1498,98.6,5,545000
12412,Honda Jazz,Honda,Jazz,6,80000,Individual,Diesel,Manual,27.3,1498,98.6,5,600000
12414,Honda Jazz,Honda,Jazz,6,90000,Individual,Diesel,Manual,27.3,1498,98.6,5,640000
12416,Hyundai Venue,Hyundai,Venue,1,5000,Dealer,Diesel,Manual,23.7,1493,98.6,5,890000
12417,Hyundai Venue,Hyundai,Venue,2,40000,Dealer,Diesel,Manual,23.7,1493,98.6,5,1080000
12418,Hyundai Venue,Hyundai,Venue,2,30000,Dealer,Diesel,Manual,23.7,1493,98.6,5,1050000
12419,Hyundai Venue,Hyundai,Venue,2,21000,Dealer,Diesel,Manual,23.7,1493,98.6,5,900000
12420,Hyundai Venue,Hyundai,Venue,2,25000,Individual,Diesel,Manual,23.7,1493,98.6,5,1100000
12421,Hyundai Venue,Hyundai,Venue,1,10000,Individual,Diesel,Manual,23.7,1493,98.6,5,1000000
12422,Hyundai Verna,Hyundai,Verna,3,16443,Dealer,Petrol,Manual,19.1,1368,98.6,5,770000
12423,Hyundai Verna,Hyundai,Verna,3,19211,Dealer,Petrol,Manual,19.1,1368,98.6,5,795000
12424,Hyundai Verna,Hyundai,Verna,3,16300,Individual,Petrol,Manual,19.1,1368,98.6,5,789000
12425,Hyundai Verna,Hyundai,Verna,3,8143,Individual,Petrol,Manual,19.1,1368,98.6,5,930000
12426,Hyundai Verna,Hyundai,Verna,2,25000,Individual,Petrol,Manual,19.1,1368,98.6,5,850000
12427,Hyundai Verna,Hyundai,Verna,2,27000,Individual,Petrol,Manual,19.1,1368,98.6,5,950000
12428,Honda WR-V,Honda,WR-V,4,23039,Dealer,Diesel,Manual,25.5,1498,98.6,5,750000
12429,Honda WR-V,Honda,WR-V,4,58000,Dealer,Diesel,Manual,25.5,1498,98.6,5,885000
12431,Honda WR-V,Honda,WR-V,3,30892,Dealer,Diesel,Manual,25.5,1498,98.6,5,975000
12432,Honda WR-V,Honda,WR-V,4,40011,Dealer,Diesel,Manual,25.5,1498,98.6,5,799000
12433,Honda WR-V,Honda,WR-V,3,33000,Dealer,Diesel,Manual,25.5,1498,98.6,5,890000
12434,Honda WR-V,Honda,WR-V,4,41632,Dealer,Diesel,Manual,25.5,1498,98.6,5,745000
12435,Honda WR-V,Honda,WR-V,3,60000,Dealer,Diesel,Manual,25.5,1498,98.6,5,800000
12436,Honda WR-V,Honda,WR-V,3,25000,Dealer,Diesel,Manual,25.5,1498,98.6,5,600000
12437,Honda WR-V,Honda,WR-V,2,9900,Dealer,Diesel,Manual,25.5,1498,98.6,5,990000
12438,Honda WR-V,Honda,WR-V,3,29307,Dealer,Diesel,Manual,25.5,1498,98.6,5,875000
12440,Honda WR-V,Honda,WR-V,4,59934,Dealer,Diesel,Manual,25.5,1498,98.6,5,850000
12441,Honda WR-V,Honda,WR-V,3,78430,Dealer,Diesel,Manual,25.5,1498,98.6,5,800000
12442,Honda WR-V,Honda,WR-V,3,16053,Dealer,Diesel,Manual,25.5,1498,98.6,5,920000
12443,Honda WR-V,Honda,WR-V,4,65360,Dealer,Diesel,Manual,25.5,1498,98.6,5,760000
12445,Honda WR-V,Honda,WR-V,3,15797,Dealer,Diesel,Manual,25.5,1498,98.6,5,825000
12446,Honda WR-V,Honda,WR-V,4,31031,Dealer,Diesel,Manual,25.5,1498,98.6,5,725000
12447,Honda WR-V,Honda,WR-V,3,20637,Dealer,Diesel,Manual,25.5,1498,98.6,5,800000
12449,Honda WR-V,Honda,WR-V,3,11000,Dealer,Diesel,Manual,25.5,1498,98.6,5,825000
12450,Honda WR-V,Honda,WR-V,4,22000,Dealer,Diesel,Manual,25.5,1498,98.6,5,890000
12452,Honda WR-V,Honda,WR-V,4,22542,Dealer,Diesel,Manual,25.5,1498,98.6,5,749000
12453,Honda WR-V,Honda,WR-V,4,127991,Dealer,Diesel,Manual,25.5,1498,98.6,5,675000
12454,Honda WR-V,Honda,WR-V,3,15299,Dealer,Diesel,Manual,25.5,1498,98.6,5,800000
12455,Honda WR-V,Honda,WR-V,4,69700,Dealer,Diesel,Manual,25.5,1498,98.6,5,775000
12456,Honda WR-V,Honda,WR-V,4,86300,Dealer,Diesel,Manual,25.5,1498,98.6,5,800000
12457,Honda WR-V,Honda,WR-V,3,52000,Dealer,Diesel,Manual,25.5,1498,98.6,5,850000
12458,Honda WR-V,Honda,WR-V,3,22000,Dealer,Diesel,Manual,25.5,1498,98.6,5,895000
12459,Honda WR-V,Honda,WR-V,4,33000,Dealer,Diesel,Manual,25.5,1498,98.6,5,699000
12460,Honda WR-V,Honda,WR-V,3,33000,Dealer,Diesel,Manual,25.5,1498,98.6,5,840000
12461,Honda WR-V,Honda,WR-V,4,46000,Dealer,Diesel,Manual,25.5,1498,98.6,5,725000
12462,Honda WR-V,Honda,WR-V,4,50000,Dealer,Diesel,Manual,25.5,1498,98.6,5,700000
12463,Honda WR-V,Honda,WR-V,3,68368,Dealer,Diesel,Manual,25.5,1498,98.6,5,1010000
12466,Honda WR-V,Honda,WR-V,3,68000,Dealer,Diesel,Manual,25.5,1498,98.6,5,955000
12469,Honda WR-V,Honda,WR-V,4,34052,Dealer,Diesel,Manual,25.5,1498,98.6,5,1005000
12472,Honda WR-V,Honda,WR-V,4,62736,Dealer,Diesel,Manual,25.5,1498,98.6,5,785000
12474,Honda WR-V,Honda,WR-V,4,66000,Dealer,Diesel,Manual,25.5,1498,98.6,5,725000
12475,Honda WR-V,Honda,WR-V,4,33456,Dealer,Diesel,Manual,25.5,1498,98.6,5,850000
12476,Honda WR-V,Honda,WR-V,2,10000,Individual,Diesel,Manual,25.5,1498,98.6,5,975000
12477,Honda WR-V,Honda,WR-V,4,80000,Individual,Diesel,Manual,25.5,1498,98.6,5,800000
12478,Honda WR-V,Honda,WR-V,4,90000,Individual,Diesel,Manual,25.5,1498,98.6,5,835000
12479,Honda WR-V,Honda,WR-V,4,110000,Individual,Diesel,Manual,25.5,1498,98.6,5,775000
12480,Honda WR-V,Honda,WR-V,3,40000,Individual,Diesel,Manual,25.5,1498,98.6,5,1000000
12481,Honda WR-V,Honda,WR-V,4,60000,Individual,Diesel,Manual,25.5,1498,98.6,5,775000
12482,Honda WR-V,Honda,WR-V,2,23000,Individual,Diesel,Manual,25.5,1498,98.6,5,1000000
12483,Honda WR-V,Honda,WR-V,3,25000,Individual,Diesel,Manual,25.5,1498,98.6,5,900000
12484,Honda WR-V,Honda,WR-V,4,70000,Individual,Diesel,Manual,25.5,1498,98.6,5,760000
12485,Honda WR-V,Honda,WR-V,4,60000,Individual,Diesel,Manual,25.5,1498,98.6,5,825000
12486,Honda WR-V,Honda,WR-V,4,40000,Individual,Diesel,Manual,25.5,1498,98.6,5,775000
12487,Honda WR-V,Honda,WR-V,2,50000,Individual,Diesel,Manual,25.5,1498,98.6,5,950000
12488,Honda WR-V,Honda,WR-V,3,16088,Individual,Diesel,Manual,25.5,1498,98.6,5,814000
12489,Honda WR-V,Honda,WR-V,4,30000,Individual,Diesel,Manual,25.5,1498,98.6,5,750000
12490,Honda WR-V,Honda,WR-V,3,20000,Individual,Diesel,Manual,25.5,1498,98.6,5,950000
12492,Honda WR-V,Honda,WR-V,3,58000,Individual,Diesel,Manual,25.5,1498,98.6,5,950000
12493,Honda WR-V,Honda,WR-V,4,65000,Individual,Diesel,Manual,25.5,1498,98.6,5,800000
12494,Honda WR-V,Honda,WR-V,3,15000,Individual,Diesel,Manual,25.5,1498,98.6,5,790000
12495,Honda Amaze,Honda,Amaze,7,27233,Dealer,Diesel,Manual,27.4,1498,98.63,5,465000
12498,Honda Amaze,Honda,Amaze,8,121877,Dealer,Diesel,Manual,24.7,1498,98.63,5,425000
12500,Honda Amaze,Honda,Amaze,8,119462,Dealer,Diesel,Manual,24.7,1498,98.63,5,425000
12501,Honda Amaze,Honda,Amaze,6,47745,Dealer,Diesel,Manual,27.4,1498,98.63,5,450000
12502,Honda Amaze,Honda,Amaze,2,8000,Dealer,Diesel,Manual,27.4,1498,98.63,5,875000
12503,Honda Amaze,Honda,Amaze,6,48000,Dealer,Diesel,Manual,27.4,1498,98.63,5,545000
12504,Honda Amaze,Honda,Amaze,2,10000,Dealer,Diesel,Manual,27.4,1498,98.63,5,750000
12505,Honda Amaze,Honda,Amaze,6,69000,Dealer,Diesel,Manual,24.7,1498,98.63,5,460000
12507,Honda Amaze,Honda,Amaze,3,68000,Dealer,Diesel,Manual,24.7,1498,98.63,5,540000
12509,Honda Amaze,Honda,Amaze,5,88185,Dealer,Diesel,Manual,24.7,1498,98.63,5,500000
12510,Honda Amaze,Honda,Amaze,7,78000,Dealer,Diesel,Manual,24.7,1498,98.63,5,485000
12511,Honda Amaze,Honda,Amaze,3,36951,Dealer,Diesel,Manual,24.7,1498,98.63,5,780000
12512,Honda Amaze,Honda,Amaze,5,66000,Dealer,Diesel,Manual,24.7,1498,98.63,5,450000
12513,Honda Amaze,Honda,Amaze,3,26718,Dealer,Diesel,Manual,24.7,1498,98.63,5,935000
12514,Honda Amaze,Honda,Amaze,3,11297,Dealer,Diesel,Manual,24.7,1498,98.63,5,720000
12515,Honda Amaze,Honda,Amaze,5,27946,Dealer,Diesel,Manual,24.7,1498,98.63,5,740000
12516,Honda Amaze,Honda,Amaze,5,30685,Dealer,Diesel,Manual,24.7,1498,98.63,5,725000
12517,Honda Amaze,Honda,Amaze,3,78000,Dealer,Diesel,Manual,24.7,1498,98.63,5,600000
12518,Honda Amaze,Honda,Amaze,2,30000,Individual,Diesel,Manual,27.4,1498,98.63,5,700000
12519,Honda Amaze,Honda,Amaze,2,65000,Individual,Diesel,Manual,27.4,1498,98.63,5,650000
12520,Honda Amaze,Honda,Amaze,2,32000,Individual,Diesel,Manual,27.4,1498,98.63,5,850000
12522,Honda Amaze,Honda,Amaze,3,40000,Individual,Diesel,Manual,27.4,1498,98.63,5,750000
12523,Ford Freestyle,Ford,Freestyle,2,13133,Dealer,Diesel,Manual,24.4,1498,98.63,5,880000
12524,Ford Freestyle,Ford,Freestyle,3,24000,Dealer,Diesel,Manual,24.4,1498,98.63,5,750000
12525,Ford Freestyle,Ford,Freestyle,3,40000,Individual,Diesel,Manual,24.4,1498,98.63,5,650000
12526,Ford Freestyle,Ford,Freestyle,3,25000,Individual,Diesel,Manual,24.4,1498,98.63,5,771000
12527,Ford Freestyle,Ford,Freestyle,2,25000,Individual,Diesel,Manual,24.4,1498,98.63,5,790000
12528,Ford Freestyle,Ford,Freestyle,3,42000,Individual,Diesel,Manual,24.4,1498,98.63,5,650000
12529,Ford Freestyle,Ford,Freestyle,2,5000,Individual,Diesel,Manual,24.4,1498,98.63,5,780000
12531,Ford Freestyle,Ford,Freestyle,3,20000,Individual,Diesel,Manual,24.4,1498,98.63,5,720000
12532,Ford Freestyle,Ford,Freestyle,3,50000,Individual,Diesel,Manual,24.4,1498,98.63,5,730000
12533,Ford Freestyle,Ford,Freestyle,2,10000,Individual,Diesel,Manual,24.4,1498,98.63,5,800000
12534,Ford Freestyle,Ford,Freestyle,2,30000,Individual,Diesel,Manual,24.4,1498,98.63,5,775000
12535,Hyundai i20,Hyundai,i20,1,72800,Dealer,Diesel,Manual,25.2,1493,98.63,5,500000
12536,Hyundai i20,Hyundai,i20,11,97780,Dealer,Diesel,Manual,25.2,1493,98.63,5,320000
12537,Hyundai i20,Hyundai,i20,3,4000,Dealer,Petrol,Automatic,18.6,1368,98.63,5,790000
12539,Hyundai i20,Hyundai,i20,4,42000,Dealer,Petrol,Automatic,18.6,1368,98.63,5,545000
12540,Ford Ecosport,Ford,Ecosport,4,55000,Dealer,Diesel,Manual,23,1498,98.96,5,685000
12541,Ford Ecosport,Ford,Ecosport,5,78247,Dealer,Diesel,Manual,21.7,1498,98.96,5,545000
12542,Ford Ecosport,Ford,Ecosport,4,39884,Dealer,Diesel,Manual,23,1498,98.96,5,880000
12543,Ford Ecosport,Ford,Ecosport,6,58000,Dealer,Diesel,Manual,23,1498,98.96,5,570000
12545,Ford Ecosport,Ford,Ecosport,6,69997,Dealer,Diesel,Manual,23,1498,98.96,5,530000
12546,Ford Ecosport,Ford,Ecosport,6,75000,Dealer,Diesel,Manual,21.7,1498,98.96,5,475000
12548,Ford Ecosport,Ford,Ecosport,5,51303,Dealer,Diesel,Manual,23,1498,98.96,5,780000
12549,Ford Ecosport,Ford,Ecosport,6,71893,Dealer,Diesel,Manual,21.7,1498,98.96,5,611000
12550,Ford Ecosport,Ford,Ecosport,5,56000,Dealer,Diesel,Manual,23,1498,98.96,5,765000
12551,Ford Ecosport,Ford,Ecosport,4,94500,Dealer,Diesel,Manual,21.7,1498,98.96,5,775000
12553,Ford Ecosport,Ford,Ecosport,1,6000,Dealer,Diesel,Manual,23,1498,98.96,5,1095000
12554,Ford Ecosport,Ford,Ecosport,3,29000,Dealer,Diesel,Manual,23,1498,98.96,5,940000
12555,Ford Ecosport,Ford,Ecosport,3,29500,Dealer,Diesel,Manual,23,1498,98.96,5,950000
12556,Ford Ecosport,Ford,Ecosport,2,10787,Dealer,Diesel,Manual,21.7,1498,98.96,5,1050000
12558,Ford Ecosport,Ford,Ecosport,5,71500,Dealer,Diesel,Manual,21.7,1498,98.96,5,690000
12559,Ford Ecosport,Ford,Ecosport,3,18890,Dealer,Diesel,Manual,23,1498,98.96,5,1025000
12560,Ford Ecosport,Ford,Ecosport,3,38959,Dealer,Diesel,Manual,23,1498,98.96,5,825000
12561,Ford Ecosport,Ford,Ecosport,3,22128,Dealer,Diesel,Manual,23,1498,98.96,5,1135000
12562,Ford Ecosport,Ford,Ecosport,3,29100,Dealer,Diesel,Manual,21.7,1498,98.96,5,1100000
12563,Ford Ecosport,Ford,Ecosport,3,74000,Dealer,Diesel,Manual,23,1498,98.96,5,795000
12564,Ford Ecosport,Ford,Ecosport,3,25000,Dealer,Diesel,Manual,23,1498,98.96,5,850000
12566,Ford Ecosport,Ford,Ecosport,5,72000,Dealer,Diesel,Manual,21.7,1498,98.96,5,690000
12568,Ford Ecosport,Ford,Ecosport,4,65000,Dealer,Diesel,Manual,21.7,1498,98.96,5,650000
12569,Ford Ecosport,Ford,Ecosport,6,52000,Dealer,Diesel,Manual,23,1498,98.96,5,650000
12570,Ford Ecosport,Ford,Ecosport,5,52214,Dealer,Diesel,Manual,23,1498,98.96,5,760000
12572,Ford Ecosport,Ford,Ecosport,6,59636,Dealer,Diesel,Manual,23,1498,98.96,5,731000
12574,Ford Ecosport,Ford,Ecosport,2,42000,Dealer,Diesel,Manual,23,1498,98.96,5,1021000
12575,Ford Ecosport,Ford,Ecosport,4,60000,Dealer,Diesel,Manual,21.7,1498,98.96,5,650000
12576,Ford Ecosport,Ford,Ecosport,3,29000,Dealer,Diesel,Manual,21.7,1498,98.96,5,1100000
12577,Ford Ecosport,Ford,Ecosport,4,50852,Dealer,Diesel,Manual,23,1498,98.96,5,780000
12579,Ford Ecosport,Ford,Ecosport,6,36497,Dealer,Diesel,Manual,21.7,1498,98.96,5,550000
12580,Ford Ecosport,Ford,Ecosport,5,50000,Dealer,Diesel,Manual,21.7,1498,98.96,5,650000
12581,Ford Ecosport,Ford,Ecosport,4,115000,Dealer,Diesel,Manual,23,1498,98.96,5,650000
12582,Ford Ecosport,Ford,Ecosport,3,36000,Dealer,Diesel,Manual,23,1498,98.96,5,825000
12583,Ford Ecosport,Ford,Ecosport,3,18000,Dealer,Diesel,Manual,23,1498,98.96,5,1050000
12584,Ford Ecosport,Ford,Ecosport,3,5972,Dealer,Diesel,Manual,21.7,1498,98.96,5,975000
12585,Ford Ecosport,Ford,Ecosport,6,102693,Dealer,Diesel,Manual,23,1498,98.96,5,550000
12586,Ford Ecosport,Ford,Ecosport,6,55000,Dealer,Diesel,Manual,23,1498,98.96,5,450000
12587,Ford Ecosport,Ford,Ecosport,6,36490,Dealer,Diesel,Manual,21.7,1498,98.96,5,525000
12589,Ford Ecosport,Ford,Ecosport,5,59000,Dealer,Diesel,Manual,23,1498,98.96,5,610000
12590,Ford Ecosport,Ford,Ecosport,3,30000,Dealer,Diesel,Manual,23,1498,98.96,5,950000
12591,Ford Ecosport,Ford,Ecosport,3,74455,Dealer,Diesel,Manual,23,1498,98.96,5,790000
12592,Ford Ecosport,Ford,Ecosport,3,25358,Dealer,Diesel,Manual,21.7,1498,98.96,5,950000
12593,Ford Ecosport,Ford,Ecosport,4,36000,Dealer,Diesel,Manual,21.7,1498,98.96,5,850000
12594,Ford Ecosport,Ford,Ecosport,3,36000,Dealer,Diesel,Manual,23,1498,98.96,5,825000
12595,Ford Ecosport,Ford,Ecosport,6,75000,Dealer,Diesel,Manual,21.7,1498,98.96,5,575000
12596,Ford Ecosport,Ford,Ecosport,5,79000,Dealer,Diesel,Manual,21.7,1498,98.96,5,550000
12597,Ford Ecosport,Ford,Ecosport,3,54400,Dealer,Diesel,Manual,21.7,1498,98.96,5,870000
12598,Ford Ecosport,Ford,Ecosport,6,142000,Dealer,Diesel,Manual,21.7,1498,98.96,5,525000
12599,Ford Ecosport,Ford,Ecosport,7,82100,Dealer,Diesel,Manual,23,1498,98.96,5,590000
12600,Ford Ecosport,Ford,Ecosport,7,46412,Dealer,Diesel,Manual,21.7,1498,98.96,5,560000
12602,Ford Ecosport,Ford,Ecosport,4,26100,Dealer,Diesel,Manual,23,1498,98.96,5,700000
12603,Ford Ecosport,Ford,Ecosport,3,19000,Dealer,Diesel,Manual,23,1498,98.96,5,950000
12604,Ford Ecosport,Ford,Ecosport,6,50000,Dealer,Diesel,Manual,21.7,1498,98.96,5,560000
12605,Ford Ecosport,Ford,Ecosport,6,73521,Dealer,Diesel,Manual,21.7,1498,98.96,5,532000
12606,Ford Ecosport,Ford,Ecosport,5,72000,Dealer,Diesel,Manual,21.7,1498,98.96,5,675000
12607,Ford Ecosport,Ford,Ecosport,4,25000,Dealer,Diesel,Manual,23,1498,98.96,5,800000
12608,Ford Ecosport,Ford,Ecosport,4,40600,Dealer,Diesel,Manual,23,1498,98.96,5,815000
12609,Ford Ecosport,Ford,Ecosport,7,62000,Dealer,Diesel,Manual,23,1498,98.96,5,490000
12610,Ford Ecosport,Ford,Ecosport,2,5500,Dealer,Diesel,Manual,23,1498,98.96,5,975000
12612,Ford Ecosport,Ford,Ecosport,5,45000,Dealer,Diesel,Manual,23,1498,98.96,5,600000
12613,Ford Ecosport,Ford,Ecosport,5,72000,Dealer,Diesel,Manual,21.7,1498,98.96,5,660000
12614,Ford Ecosport,Ford,Ecosport,4,17000,Dealer,Diesel,Manual,23,1498,98.96,5,730000
12615,Ford Ecosport,Ford,Ecosport,3,33000,Dealer,Diesel,Manual,21.7,1498,98.96,5,950000
12616,Ford Ecosport,Ford,Ecosport,4,17908,Dealer,Diesel,Manual,21.7,1498,98.96,5,730000
12617,Ford Ecosport,Ford,Ecosport,6,50000,Dealer,Diesel,Manual,21.7,1498,98.96,5,550000
12620,Ford Ecosport,Ford,Ecosport,4,54000,Dealer,Diesel,Manual,23,1498,98.96,5,680000
12621,Ford Ecosport,Ford,Ecosport,3,28000,Dealer,Diesel,Manual,23,1498,98.96,5,811000
12623,Ford Ecosport,Ford,Ecosport,2,14000,Dealer,Diesel,Manual,23,1498,98.96,5,1245000
12624,Ford Ecosport,Ford,Ecosport,4,63000,Dealer,Diesel,Manual,23,1498,98.96,5,831000
12625,Ford Ecosport,Ford,Ecosport,2,11458,Dealer,Diesel,Manual,21.7,1498,98.96,5,990000
12626,Ford Ecosport,Ford,Ecosport,3,39000,Dealer,Diesel,Manual,21.7,1498,98.96,5,1025000
12627,Ford Ecosport,Ford,Ecosport,5,62131,Dealer,Diesel,Manual,21.7,1498,98.96,5,590000
12628,Ford Ecosport,Ford,Ecosport,2,14000,Dealer,Diesel,Manual,23,1498,98.96,5,1240000
12629,Ford Ecosport,Ford,Ecosport,3,55000,Individual,Diesel,Manual,23,1498,98.96,5,925000
12630,Ford Ecosport,Ford,Ecosport,3,7500,Individual,Diesel,Manual,23,1498,98.96,5,890000
12631,Ford Ecosport,Ford,Ecosport,4,35000,Individual,Diesel,Manual,23,1498,98.96,5,785000
12632,Ford Ecosport,Ford,Ecosport,4,50000,Individual,Diesel,Manual,23,1498,98.96,5,650000
12633,Ford Ecosport,Ford,Ecosport,2,67000,Individual,Diesel,Manual,23,1498,98.96,5,979000
12634,Ford Ecosport,Ford,Ecosport,4,26000,Individual,Diesel,Manual,23,1498,98.96,5,700000
12635,Ford Ecosport,Ford,Ecosport,3,50000,Individual,Diesel,Manual,23,1498,98.96,5,980000
12636,Ford Ecosport,Ford,Ecosport,3,60000,Individual,Diesel,Manual,23,1498,98.96,5,850000
12637,Ford Ecosport,Ford,Ecosport,3,74000,Individual,Diesel,Manual,23,1498,98.96,5,740000
12639,Ford Ecosport,Ford,Ecosport,4,45000,Individual,Diesel,Manual,23,1498,98.96,5,900000
12642,Ford Ecosport,Ford,Ecosport,3,40000,Individual,Diesel,Manual,23,1498,98.96,5,950000
12643,Ford Ecosport,Ford,Ecosport,4,140000,Individual,Diesel,Manual,23,1498,98.96,5,800000
12644,Ford Ecosport,Ford,Ecosport,2,57000,Individual,Diesel,Manual,23,1498,98.96,5,900000
12645,Ford Ecosport,Ford,Ecosport,2,19000,Individual,Diesel,Manual,23,1498,98.96,5,1025000
12646,Ford Ecosport,Ford,Ecosport,3,50000,Individual,Diesel,Manual,23,1498,98.96,5,800000
12648,Ford Ecosport,Ford,Ecosport,3,53000,Individual,Diesel,Manual,23,1498,98.96,5,1100000
12649,Ford Ecosport,Ford,Ecosport,3,40000,Individual,Diesel,Manual,23,1498,98.96,5,870000
12650,Ford Ecosport,Ford,Ecosport,2,6000,Individual,Diesel,Manual,23,1498,98.96,5,952000
12651,Ford Ecosport,Ford,Ecosport,4,35000,Individual,Diesel,Manual,23,1498,98.96,5,800000
12653,Ford Ecosport,Ford,Ecosport,3,57000,Individual,Diesel,Manual,23,1498,98.96,5,950000
12654,Ford Ecosport,Ford,Ecosport,3,30000,Individual,Diesel,Manual,23,1498,98.96,5,950000
